group,level,student_id,time_index,gpa,avg_friend_gpa,katz_centrality,eigenvector,betweenness,in_degree,out_degree
juniors,university,juniors_349,8,6.83,8.33,0.011035657632115382,0.0003471063205123695,5.402559265586188e-05,1,1
juniors,university,juniors_350,8,9.17,7.766,0.019903899841522483,0.000860627295225399,0.0028536913858474076,11,5
juniors,university,juniors_351,8,6.57,6.892,0.020213436516010055,0.0026438342554833336,0.0,0,5
juniors,university,juniors_352,8,7.14,7.572222222222223,0.02958535058438063,0.0022413373932397194,0.0016236930603755083,15,9
juniors,university,juniors_353,8,8.43,6.6850000000000005,0.015791642313213852,0.0006976111089310287,0.001535889216292337,4,4
juniors,university,juniors_354,8,8.29,,0.008883015617422248,7.697901520606264e-83,0.0,0,0
juniors,university,juniors_355,8,7.33,7.392,0.024462691300682356,0.02293149837149096,0.004375506485064386,3,5
juniors,university,juniors_356,8,5.83,7.653846153846154,0.037480394175522305,0.004657830454791384,0.006942177418243485,12,13
juniors,university,juniors_357,8,9.0,8.713333333333333,0.013728753202411346,0.00019067517013337913,0.0,0,3
juniors,university,juniors_358,8,6.57,6.993333333333333,0.042721497584170605,0.0034184103610645587,0.015382018319887383,17,12
juniors,university,juniors_359,8,8.29,7.789999999999999,0.018006714901679415,0.0008509027729266558,0.005913099277170938,17,3
juniors,university,juniors_360,8,7.13,8.058333333333332,0.026868063175218986,0.003578761611468457,0.0058720809592989615,9,6
juniors,university,juniors_361,8,7.14,7.5775,0.01681108069590757,0.0004964014247410973,0.0,0,4
juniors,university,juniors_362,8,6.33,8.06,0.020583159466104256,0.0004787749972336337,0.0,0,7
juniors,university,juniors_363,8,9.17,7.20888888888889,0.029553886139556708,0.011203711215999898,0.00404290410525784,6,9
juniors,university,juniors_364,8,7.0,7.487272727272727,0.029731643472670422,0.0010213837801798119,0.0,0,11
juniors,university,juniors_365,8,5.0,5.93,0.012325160674969643,0.0002796704215071414,0.0,0,2
juniors,university,juniors_366,8,7.86,7.176666666666667,0.017092511283182354,0.0061815838362295405,0.001905306621308403,7,3
juniors,university,juniors_367,8,7.17,6.772,0.016926268132067858,0.0010297556226143197,0.000800761085840046,3,5
juniors,university,juniors_368,8,6.5,8.25,0.01818645247885566,0.001757429546439039,0.0,0,2
juniors,university,juniors_369,8,6.5,5.17,0.010423251840084953,0.00017914991878242235,0.00024620922291123136,3,1
juniors,university,juniors_370,8,5.43,7.400714285714286,0.04398387762967837,0.005608000408988085,0.0015938944249683413,2,14
juniors,university,juniors_371,8,5.2,7.785,0.011022552328433615,6.959542330468479e-05,0.0004038010002179144,3,2
juniors,university,juniors_372,8,6.57,8.29,0.010262959140775609,4.364745327677257e-05,0.0007824235346166887,17,1
juniors,university,juniors_373,8,6.29,7.536999999999999,0.05807539857326443,0.011857714339809566,0.008477472534207841,6,20
juniors,university,juniors_374,8,6.0,7.28,0.03823643373356632,0.0035030937563021213,0.0,0,12
juniors,university,juniors_375,8,9.5,7.83,0.010453229101548127,0.00015679923329060314,0.0,0,1
juniors,university,juniors_376,8,7.17,6.590000000000001,0.015417331657961855,0.00015460021143631582,0.0012564924462585493,4,5
juniors,university,juniors_377,8,8.5,7.112500000000001,0.021379483367380957,0.0008174451441437214,0.0,0,8
juniors,university,juniors_378,8,5.17,6.736666666666667,0.01684418386001885,0.0016648241886149937,0.0009163478287430804,3,3
juniors,university,juniors_379,8,6.0,6.900000000000001,0.012540325181059079,0.0002569317364945882,0.0,0,3
juniors,university,juniors_380,8,8.0,,0.008883015617422248,7.697901520606264e-83,0.0,2,0
juniors,university,juniors_381,8,6.0,5.67,0.010113031311065815,6.11244494738543e-05,0.0,0,1
juniors,university,juniors_382,8,8.29,7.415,0.010507545961212875,1.2393621448176083e-80,0.0,0,2
juniors,university,juniors_383,8,7.88,7.57,0.044868635608733394,0.013217337211913772,0.03241965999058348,23,14
juniors,university,juniors_384,8,7.67,,0.008883015617422248,7.697901520606264e-83,0.0,0,0
juniors,university,juniors_385,8,7.43,7.375,0.017031323264514887,0.010079846539046481,0.0,0,2
juniors,university,juniors_386,8,7.5,,0.008883015617422248,7.697901520606264e-83,0.0,0,0
juniors,university,juniors_387,8,9.0,7.1775,0.01460505131940374,0.00022755637479726106,0.00021422009368203898,4,4
juniors,university,juniors_388,8,9.83,7.388571428571429,0.02325930730130178,0.0034491604648119577,0.009566887322304313,15,7
juniors,university,juniors_389,8,6.43,7.257,0.04013620062380434,0.004281151539300888,0.004525770909228843,11,10
juniors,university,juniors_390,8,7.86,7.92,0.013221496792306992,0.0013201718547295577,0.00019783803301227294,2,2
juniors,university,juniors_391,8,6.0,8.0,0.011267873263175413,0.00010271470439115614,0.0,0,1
juniors,university,juniors_392,8,8.63,7.1850000000000005,0.01641062835100615,0.0005979817614296044,0.0010053826582901468,7,4
juniors,university,juniors_393,8,8.57,7.510000000000001,0.017582885833561403,0.0006768318518871839,0.0019928349583693385,11,3
juniors,university,juniors_394,8,5.67,7.048571428571428,0.04070417571725952,0.00269445312365855,0.005964538284408254,7,14
juniors,university,juniors_395,8,8.17,7.83,0.009784311837701058,3.6785590937203193e-06,8.109273753588472e-06,2,1
juniors,university,juniors_396,8,8.0,7.126666666666666,0.013857341192864943,0.00030530285949268587,0.0,0,3
juniors,university,juniors_397,8,8.38,7.3149999999999995,0.01418653226871996,0.0006626688701499335,0.0,0,2
juniors,university,juniors_398,8,7.5,7.07,0.022296803733810662,0.0010589242767236448,0.0019985767592663162,12,5
juniors,university,juniors_399,8,7.5,7.49125,0.03129495811194493,0.005274602185151159,0.008346740999352552,18,8
juniors,university,juniors_400,8,7.75,7.0825000000000005,0.022179168268554227,0.0008688449897942068,0.0032479098129723325,16,8
juniors,university,juniors_401,8,8.13,7.596666666666667,0.013663649162099207,0.0003198479564116064,0.0029602669853897746,17,3
juniors,university,juniors_402,8,8.14,7.261999999999999,0.029072313354144143,0.003929073163260702,0.0032095533224287655,8,10
juniors,university,juniors_403,8,6.5,7.302222222222222,0.02691271686606271,0.001687791388721712,0.00419516757984736,16,9
juniors,university,juniors_404,8,7.83,7.31,0.020902159919380103,0.0011096721419386496,0.001344273812396552,8,3
juniors,university,juniors_405,8,6.5,7.6193333333333335,0.03349054427741762,0.0013437098485754684,0.0,0,15
juniors,university,juniors_406,8,6.43,7.5825000000000005,0.026288645174994473,0.0015433956181847897,0.002958922639463076,5,8
juniors,university,juniors_407,8,8.75,7.3163636363636355,0.037392194178982915,0.0038798019858417715,0.01193986300314446,26,11
juniors,university,juniors_408,8,6.5,7.855999999999999,0.015489559651031166,0.00034541395127705147,0.0,0,5
juniors,university,juniors_409,8,8.5,8.286,0.02726119159743458,0.008441056531777031,0.013965437323817453,24,5
juniors,university,juniors_410,8,7.43,8.126666666666667,0.014891710445007538,0.0011289390767457914,0.0,0,3
juniors,university,juniors_411,8,6.57,6.465,0.013747761158302072,0.0003477320231557252,0.0018472187974327987,21,2
juniors,university,juniors_412,8,5.67,7.147272727272727,0.029229577088316264,0.0018538207209446546,0.0,0,11
juniors,university,juniors_413,8,6.0,5.43,0.011457920980922406,7.162014568292476e-05,0.0,0,2
juniors,university,juniors_414,8,9.33,7.159000000000001,0.031183633604309056,0.001957073551506319,0.0017057777217168591,5,10
juniors,university,juniors_415,8,5.5,6.71,0.010330389730564767,5.5680390894441357e-05,0.0,0,1
juniors,university,juniors_416,8,8.63,8.102500000000001,0.016716607317973538,0.0015118186143947088,0.0,0,4
juniors,university,juniors_417,8,5.67,,0.008883015617422248,7.697901520606264e-83,0.0,0,0
juniors,university,juniors_418,8,8.83,6.48,0.013072643347183532,0.0004064450228646449,0.0,0,2
juniors,university,juniors_419,8,7.75,7.9399999999999995,0.024786876490724204,0.0017264118217333985,0.013641747055593316,22,7
juniors,university,juniors_420,8,7.83,6.43,0.013840360816727999,0.0005072439765132646,0.0,1,1
juniors,university,juniors_421,8,7.0,7.93,0.01585502614993886,0.000427741219990795,0.0005241633246647249,3,4
juniors,university,juniors_422,8,7.5,7.922941176470588,0.052494090953050486,0.006291767197277241,0.007843729627528107,11,17
juniors,university,juniors_423,8,6.67,7.025555555555556,0.03005344170517721,0.0030356730055246316,0.0,0,9
juniors,university,juniors_424,8,6.71,8.043333333333335,0.013825445203307873,0.001065904754143472,0.00021994132449035294,3,3
juniors,university,juniors_425,8,7.86,7.27125,0.02884377887038623,0.0027305062864016773,0.003827495646823727,12,8
juniors,university,juniors_426,8,6.71,7.176666666666667,0.015828633007472573,0.0005174003905570075,0.0030886010357511163,16,3
juniors,university,juniors_427,8,6.88,7.445,0.020700473872281636,0.0011153233148403702,0.003954330374591383,20,4
juniors,university,juniors_428,8,6.43,7.0975,0.05421404306746156,0.004713112250927323,0.006480920554675516,12,16
